s1,s2,s3,s4,gesture,sample_id,t
115,190,517,162,scissors,1,15318
122,119,528,180,scissors,1,15319
120,100,533,184,scissors,1,15320
110,89,530,179,scissors,1,15321
122,97,556,179,scissors,1,15322
136,82,538,225,scissors,1,15323
123,103,520,171,scissors,1,15324
124,111,516,193,scissors,1,15325
128,103,541,180,scissors,1,15326
122,102,547,179,scissors,1,15327
131,105,647,177,scissors,1,15328
120,111,553,180,scissors,1,15329
70,94,545,180,scissors,1,15330
130,104,536,178,scissors,1,15331
138,84,551,64,scissors,1,15332
106,123,556,179,scissors,1,15333
130,92,543,179,scissors,1,15334
102,102,563,161,scissors,1,15335
118,108,570,184,scissors,1,15336
114,101,576,181,scissors,1,15337
144,94,602,176,scissors,1,15338
122,104,588,120,scissors,1,15339
120,103,590,174,scissors,1,15340
122,93,588,166,scissors,1,15341
123,100,583,177,scissors,1,15342
119,99,591,193,scissors,1,15343
124,81,586,180,scissors,1,15344
112,94,569,176,scissors,1,15345
107,113,561,161,scissors,1,15346
132,91,570,175,scissors,1,15347
120,102,558,178,scissors,1,15348
119,101,561,175,scissors,1,15349
123,100,529,175,scissors,1,15350
134,113,557,151,scissors,1,15351
108,101,556,175,scissors,1,15352
129,117,547,177,scissors,1,15353
116,101,597,174,scissors,1,15354
119,100,586,171,scissors,1,15355
118,74,621,177,scissors,1,15356
121,99,596,180,scissors,1,15357
126,95,672,194,scissors,1,15358
142,101,609,161,scissors,1,15359
137,104,612,172,scissors,1,15360
96,106,607,174,scissors,1,15361
113,100,633,172,scissors,1,15362
118,101,541,160,scissors,1,15363
71,96,593,178,scissors,1,15364
122,115,618,172,scissors,1,15365
128,100,593,172,scissors,1,15366
120,114,628,169,scissors,1,15367
141,100,608,193,scissors,1,15368
111,99,612,174,scissors,1,15369
120,86,591,171,scissors,1,15370
122,100,590,169,scissors,1,15371
130,100,591,173,scissors,1,15372
112,96,609,172,scissors,1,15373
105,100,608,171,scissors,1,15374
113,73,611,181,scissors,1,15375
128,91,614,154,scissors,1,15376
116,90,617,166,scissors,1,15377
120,101,615,172,scissors,1,15378
117,94,613,178,scissors,1,15379
121,96,635,173,scissors,1,15380
109,108,603,165,scissors,1,15381
118,101,603,140,scissors,1,15382
138,104,663,178,scissors,1,15383
110,100,591,174,scissors,1,15384
143,98,597,160,scissors,1,15385
118,100,577,186,scissors,1,15386
119,104,570,197,scissors,1,15387
117,101,597,166,scissors,1,15388
122,100,588,172,scissors,1,15389
117,96,605,173,scissors,1,15390
100,100,592,161,scissors,1,15391
118,100,583,192,scissors,1,15392
116,85,585,171,scissors,1,15393
20,90,578,79,scissors,1,15394
100,104,564,173,scissors,1,15395
121,75,583,172,scissors,1,15396
155,134,562,189,scissors,1,15397
121,101,569,173,scissors,1,15398
106,104,556,177,scissors,1,15399
120,100,555,171,scissors,1,15400
110,101,551,154,scissors,1,15401
116,0,555,172,scissors,1,15402
146,101,552,150,scissors,1,15403
125,112,544,173,scissors,1,15404
126,113,544,174,scissors,1,15405
118,105,538,173,scissors,1,15406
121,101,533,173,scissors,1,15407
119,105,521,168,scissors,1,15408
124,98,522,171,scissors,1,15409
110,102,516,185,scissors,1,15410
119,94,524,196,scissors,1,15411
123,101,518,174,scissors,1,15412
116,98,497,171,scissors,1,15413
218,101,510,146,scissors,1,15414
117,86,515,168,scissors,1,15415
114,87,517,170,scissors,1,15416
106,112,525,171,scissors,1,15417
123,105,536,169,scissors,1,15418
126,93,551,183,scissors,1,15419
120,91,583,167,scissors,1,15420
133,92,579,184,scissors,1,15421
120,97,605,152,scissors,1,15422
123,108,580,173,scissors,1,15423
120,102,576,175,scissors,1,15424
128,97,574,163,scissors,1,15425
122,52,565,176,scissors,1,15426
126,106,538,177,scissors,1,15427
144,102,554,169,scissors,1,15428
119,101,556,175,scissors,1,15429
137,110,562,171,scissors,1,15430
119,99,535,144,scissors,1,15431
120,100,546,202,scissors,1,15432
119,99,529,164,scissors,1,15433
121,90,533,193,scissors,1,15434
113,103,524,168,scissors,1,15435
119,97,524,172,scissors,1,15436
108,94,520,181,scissors,1,15437
119,102,520,163,scissors,1,15438
124,113,528,152,scissors,1,15439
108,106,517,174,scissors,1,15440
109,100,512,181,scissors,1,15441
130,107,495,173,scissors,1,15442
181,100,504,170,scissors,1,15443
119,105,506,192,scissors,1,15444
98,101,497,165,scissors,1,15445
124,121,496,162,scissors,1,15446
110,96,501,161,scissors,1,15447
113,116,488,162,scissors,1,15448
118,86,507,171,scissors,1,15449
132,101,512,174,scissors,1,15450
130,102,487,169,scissors,1,15451
119,106,502,170,scissors,1,15452
115,100,481,181,scissors,1,15453
106,116,484,173,scissors,1,15454
133,102,485,182,scissors,1,15455
129,98,479,186,scissors,1,15456
114,111,492,175,scissors,1,15457
119,100,521,174,scissors,1,15458
105,101,521,171,scissors,1,15459
119,89,526,63,scissors,1,15460
121,126,499,169,scissors,1,15461
111,90,524,169,scissors,1,15462
119,98,512,159,scissors,1,15463
114,109,520,173,scissors,1,15464
119,108,524,166,scissors,1,15465
120,101,529,174,scissors,1,15466
85,103,517,173,scissors,1,15467
121,94,509,176,scissors,1,15468
106,98,505,163,scissors,1,15469
143,103,510,151,scissors,1,15470
130,103,512,176,scissors,1,15471
119,102,489,180,scissors,1,15472
111,98,498,173,scissors,1,15473
122,93,462,174,scissors,1,15474
105,99,609,172,scissors,1,15475
146,99,514,174,scissors,1,15476
121,70,521,170,scissors,1,15477
128,97,529,173,scissors,1,15478
119,103,521,159,scissors,1,15479
102,99,537,154,scissors,1,15480
120,88,538,171,scissors,1,15481
116,113,537,92,scissors,1,15482
125,86,531,211,scissors,1,15483
139,89,522,203,scissors,1,15484
109,105,509,185,scissors,1,15485
119,99,537,158,scissors,1,15486
117,98,507,170,scissors,1,15487
111,109,507,170,scissors,1,15488
115,1,514,168,scissors,1,15489
123,92,498,162,scissors,1,15490
128,115,499,121,scissors,1,15491
121,114,484,165,scissors,1,15492
115,91,493,171,scissors,1,15493
116,93,493,154,scissors,1,15494
120,104,487,166,scissors,1,15495
110,102,481,172,scissors,1,15496
112,101,476,183,scissors,1,15497
115,100,481,167,scissors,1,15498
144,90,492,190,scissors,1,15499
107,84,475,172,scissors,1,15500
121,98,473,168,scissors,1,15501
119,105,476,162,scissors,1,15502
121,97,462,165,scissors,1,15503
123,5,470,172,scissors,1,15504
117,98,499,160,scissors,1,15505
136,124,489,170,scissors,1,15506
117,100,493,150,scissors,1,15507
97,90,496,185,scissors,1,15508
119,101,517,157,scissors,1,15509
119,99,501,162,scissors,1,15510
121,90,491,168,scissors,1,15511
110,110,481,167,scissors,1,15512
130,101,447,157,scissors,1,15513
118,107,482,172,scissors,1,15514
116,96,483,161,scissors,1,15515
118,99,480,170,scissors,1,15516
123,113,475,170,scissors,1,15517
126,103,476,192,scissors,1,15518
128,100,471,191,scissors,1,15519
88,104,465,171,scissors,1,15520
145,100,473,177,scissors,1,15521
108,115,478,165,scissors,1,15522
136,96,459,170,scissors,1,15523
119,101,458,164,scissors,1,15524
209,86,452,174,scissors,1,15525
120,87,452,171,scissors,1,15526
112,74,454,189,scissors,1,15527
118,98,472,171,scissors,1,15528
114,101,471,176,scissors,1,15529
130,112,451,169,scissors,1,15530
102,99,451,171,scissors,1,15531
125,84,464,189,scissors,1,15532
120,91,469,167,scissors,1,15533
135,89,472,215,scissors,1,15534
124,101,487,156,scissors,1,15535
147,95,503,188,scissors,1,15536
108,109,505,166,scissors,1,15537
113,99,534,155,scissors,1,15538
137,90,495,173,scissors,1,15539
123,102,471,169,scissors,1,15540
104,101,497,156,scissors,1,15541
143,96,474,168,scissors,1,15542
118,83,504,157,scissors,1,15543
126,72,499,166,scissors,1,15544
119,102,492,171,scissors,1,15545
113,100,506,152,scissors,1,15546
120,98,483,170,scissors,1,15547
120,96,460,171,scissors,1,15548
122,170,477,169,scissors,1,15549
116,160,471,172,scissors,1,15550
120,92,481,199,scissors,1,15551
109,105,474,168,scissors,1,15552
109,99,569,148,scissors,1,15553
61,100,459,195,scissors,1,15554
124,100,476,181,scissors,1,15555
97,117,480,168,scissors,1,15556
118,110,480,162,scissors,1,15557
118,101,450,174,scissors,1,15558
103,78,472,165,scissors,1,15559
120,99,453,170,scissors,1,15560
150,100,456,176,scissors,1,15561
128,98,464,168,scissors,1,15562
130,101,429,167,scissors,1,15563
119,98,461,159,scissors,1,15564
120,101,439,152,scissors,1,15565
142,93,435,173,scissors,1,15566
119,99,424,170,scissors,1,15567
121,18,441,169,scissors,1,15568
116,110,459,147,scissors,1,15569
116,99,443,178,scissors,1,15570
145,96,425,169,scissors,1,15571
128,100,451,194,scissors,1,15572
119,99,433,168,scissors,1,15573
120,101,448,169,scissors,1,15574
106,100,384,176,scissors,1,15575
131,100,448,186,scissors,1,15576
99,99,454,169,scissors,1,15577
117,109,421,171,scissors,1,15578
125,98,442,185,scissors,1,15579
123,121,465,147,scissors,1,15580
158,99,455,160,scissors,1,15581
135,109,510,168,scissors,1,15582
122,89,471,167,scissors,1,15583
77,118,454,168,scissors,1,15584
146,97,467,171,scissors,1,15585
119,114,448,136,scissors,1,15586
120,80,475,157,scissors,1,15587
120,136,448,170,scissors,1,15588
120,100,455,157,scissors,1,15589
120,102,449,165,scissors,1,15590
121,90,414,177,scissors,1,15591
139,95,461,176,scissors,1,15592
118,92,406,169,scissors,1,15593
130,100,441,162,scissors,1,15594
118,123,440,171,scissors,1,15595
123,100,441,170,scissors,1,15596
121,99,431,170,scissors,1,15597
121,104,454,181,scissors,1,15598
111,101,453,182,scissors,1,15599
95,99,464,171,scissors,1,15600
120,112,475,264,scissors,1,15601
118,99,489,186,scissors,1,15602
120,100,496,170,scissors,1,15603
125,100,494,174,scissors,1,15604
113,107,483,161,scissors,1,15605
115,103,523,169,scissors,1,15606
121,200,485,167,scissors,1,15607
139,91,468,141,scissors,1,15608
119,98,484,169,scissors,1,15609
124,108,471,181,scissors,1,15610
195,98,485,169,scissors,1,15611
121,101,481,174,scissors,1,15612
60,117,482,168,scissors,1,15613
125,148,482,165,scissors,1,15614
132,87,494,168,scissors,1,15615
137,100,481,171,scissors,1,15616
115,70,493,162,scissors,1,15617
122,90,492,166,scissors,1,15618
118,101,490,188,scissors,1,15619
119,76,502,157,scissors,1,15620
130,105,494,170,scissors,1,15621
107,116,457,169,scissors,1,15622
125,99,473,176,scissors,1,15623
120,108,465,126,scissors,1,15624
122,100,462,167,scissors,1,15625
120,112,488,162,scissors,1,15626
131,158,444,164,scissors,1,15627
106,93,460,189,scissors,1,15628
121,96,416,176,scissors,1,15629
101,101,445,157,scissors,1,15630
113,105,447,164,scissors,1,15631
129,92,469,168,scissors,1,15632
120,94,465,166,scissors,1,15633
145,104,462,167,scissors,1,15634
100,101,466,169,scissors,1,15635
132,90,469,231,scissors,1,15636
121,102,430,170,scissors,1,15637
110,111,466,146,scissors,1,15638
118,103,475,158,scissors,1,15639
121,99,471,138,scissors,1,15640
108,115,495,162,scissors,1,15641
118,111,477,168,scissors,1,15642
123,98,484,162,scissors,1,15643
132,105,476,169,scissors,1,15644
114,99,471,154,scissors,1,15645
131,102,470,172,scissors,1,15646
124,100,472,168,scissors,1,15647
120,96,475,170,scissors,1,15648
119,98,496,170,scissors,1,15649
126,100,470,163,scissors,1,15650
116,87,495,169,scissors,1,15651
122,99,477,164,scissors,1,15652
148,93,477,170,scissors,1,15653
125,100,473,168,scissors,1,15654
116,109,487,152,scissors,1,15655
124,103,471,168,scissors,1,15656
121,101,470,168,scissors,1,15657
121,82,488,163,scissors,1,15658
137,98,454,169,scissors,1,15659
135,97,447,169,scissors,1,15660
125,109,481,92,scissors,1,15661
120,101,473,158,scissors,1,15662
136,107,564,167,scissors,1,15663
123,71,482,167,scissors,1,15664
124,99,459,159,scissors,1,15665
123,116,488,171,scissors,1,15666
115,120,486,172,scissors,1,15667
74,111,485,160,scissors,1,15668
118,103,482,188,scissors,1,15669
126,89,472,248,scissors,1,15670
120,106,470,170,scissors,1,15671
123,105,465,165,scissors,1,15672
117,103,413,161,scissors,1,15673
121,101,472,167,scissors,1,15674
92,109,469,160,scissors,1,15675
128,78,478,181,scissors,1,15676
110,96,365,168,scissors,1,15677
129,97,474,176,scissors,1,15678
125,82,465,172,scissors,1,15679
117,178,461,169,scissors,1,15680
120,100,483,161,scissors,1,15681
119,103,467,151,scissors,1,15682
121,99,461,169,scissors,1,15683
123,102,463,151,scissors,1,15684
118,102,468,193,scissors,1,15685
123,100,469,168,scissors,1,15686
121,99,449,165,scissors,1,15687
124,100,446,168,scissors,1,15688
126,92,442,177,scissors,1,15689
123,99,435,160,scissors,1,15690
117,82,448,175,scissors,1,15691
121,98,443,170,scissors,1,15692
121,89,446,190,scissors,1,15693
102,94,460,158,scissors,1,15694
123,99,433,179,scissors,1,15695
120,82,445,147,scissors,1,15696
123,112,425,170,scissors,1,15697
113,97,422,144,scissors,1,15698
51,100,426,173,scissors,1,15699
118,101,422,169,scissors,1,15700
125,121,437,147,scissors,1,15701
115,113,424,168,scissors,1,15702
104,104,406,176,scissors,1,15703
124,96,436,158,scissors,1,15704
139,101,390,174,scissors,1,15705
120,112,462,168,scissors,1,15706
121,108,469,136,scissors,1,15707
92,106,470,153,scissors,1,15708
66,100,472,143,scissors,1,15709
112,82,465,171,scissors,1,15710
122,100,490,170,scissors,1,15711
122,101,466,172,scissors,1,15712
123,91,485,172,scissors,1,15713
107,104,471,159,scissors,1,15714
136,97,490,172,scissors,1,15715
126,101,469,174,scissors,1,15716
123,112,484,162,scissors,1,15717
123,132,463,174,scissors,1,15718
122,74,468,163,scissors,1,15719
118,97,455,169,scissors,1,15720
148,100,454,165,scissors,1,15721
142,126,439,171,scissors,1,15722
113,101,517,171,scissors,1,15723
129,102,487,154,scissors,1,15724
122,105,465,171,scissors,1,15725
110,98,464,159,scissors,1,15726
124,99,468,174,scissors,1,15727
126,94,467,190,scissors,1,15728
128,54,457,158,scissors,1,15729
126,88,468,174,scissors,1,15730
141,100,465,190,scissors,1,15731
130,97,469,176,scissors,1,15732
133,122,459,176,scissors,1,15733
133,101,470,173,scissors,1,15734
121,124,477,170,scissors,1,15735
134,101,499,165,scissors,1,15736
136,98,486,151,scissors,1,15737
138,101,501,167,scissors,1,15738
130,100,496,162,scissors,1,15739
124,120,494,172,scissors,1,15740
137,101,494,169,scissors,1,15741
182,102,488,141,scissors,1,15742
142,102,506,164,scissors,1,15743
138,100,478,182,scissors,1,15744
142,95,505,176,scissors,1,15745
138,102,491,186,scissors,1,15746
144,101,491,157,scissors,1,15747
139,96,487,172,scissors,1,15748
42,101,484,162,scissors,1,15749
138,119,469,154,scissors,1,15750
131,100,484,179,scissors,1,15751
137,105,484,188,scissors,1,15752
140,120,501,157,scissors,1,15753
128,103,446,169,scissors,1,15754
137,100,502,172,scissors,1,15755
138,114,515,172,scissors,1,15756
166,91,489,230,scissors,1,15757
140,102,499,156,scissors,1,15758
138,98,498,173,scissors,1,15759
126,100,487,163,scissors,1,15760
132,102,490,173,scissors,1,15761
136,99,513,168,scissors,1,15762
136,102,486,171,scissors,1,15763
137,99,496,157,scissors,1,15764
149,93,484,173,scissors,1,15765
113,100,485,163,scissors,1,15766
138,86,500,165,scissors,1,15767
22,85,482,48,scissors,1,15768
140,105,478,173,scissors,1,15769
136,101,476,172,scissors,1,15770
135,100,460,161,scissors,1,15771
50,89,466,78,scissors,1,15772
123,97,469,177,scissors,1,15773
136,89,470,173,scissors,1,15774
125,102,474,169,scissors,1,15775
138,102,488,171,scissors,1,15776
132,105,497,184,scissors,1,15777
134,88,482,167,scissors,1,15778
131,112,486,83,scissors,1,15779
136,95,447,174,scissors,1,15780
147,101,468,185,scissors,1,15781
150,80,472,227,scissors,1,15782
130,98,468,165,scissors,1,15783
132,98,465,170,scissors,1,15784
138,197,469,169,scissors,1,15785
129,104,456,184,scissors,1,15786
135,40,474,170,scissors,1,15787
142,113,475,175,scissors,1,15788
38,110,473,175,scissors,1,15789
122,83,468,173,scissors,1,15790
130,84,468,214,scissors,1,15791
132,114,465,160,scissors,1,15792
129,102,353,179,scissors,1,15793
141,100,464,169,scissors,1,15794
149,100,461,162,scissors,1,15795
124,109,405,153,scissors,1,15796
133,90,471,174,scissors,1,15797
129,88,477,161,scissors,1,15798
132,101,474,168,scissors,1,15799
131,100,505,170,scissors,1,15800
131,110,480,170,scissors,1,15801
120,100,508,162,scissors,1,15802
131,92,498,179,scissors,1,15803
119,114,490,172,scissors,1,15804
144,115,475,189,scissors,1,15805
121,98,484,170,scissors,1,15806
132,99,477,161,scissors,1,15807
123,115,478,169,scissors,1,15808
130,111,477,172,scissors,1,15809
155,104,462,177,scissors,1,15810
134,116,468,170,scissors,1,15811
150,91,500,179,scissors,1,15812
120,108,475,170,scissors,1,15813
130,101,456,168,scissors,1,15814
105,118,491,157,scissors,1,15815
130,98,533,163,scissors,1,15816
120,101,548,170,scissors,1,15817
130,99,517,166,scissors,1,15818
129,103,558,165,scissors,1,15819
164,100,531,178,scissors,1,15820
131,101,528,170,scissors,1,15821
239,85,521,175,scissors,1,15822
132,88,520,160,scissors,1,15823
128,112,514,162,scissors,1,15824
121,100,526,168,scissors,1,15825
120,115,527,148,scissors,1,15826
124,110,507,167,scissors,1,15827
115,102,525,165,scissors,1,15828
131,116,498,172,scissors,1,15829
76,100,514,195,scissors,1,15830
140,97,512,175,scissors,1,15831
133,101,503,164,scissors,1,15832
133,110,502,164,scissors,1,15833
118,101,581,172,scissors,1,15834
138,100,499,173,scissors,1,15835
132,29,496,173,scissors,1,15836
130,104,473,174,scissors,1,15837
120,92,399,159,scissors,1,15838
140,104,451,171,scissors,1,15839
119,72,468,180,scissors,1,15840
115,111,465,149,scissors,1,15841
140,87,471,171,scissors,1,15842
113,103,474,168,scissors,1,15843
136,73,475,183,scissors,1,15844
128,105,481,162,scissors,1,15845
119,90,499,201,scissors,1,15846
131,106,506,162,scissors,1,15847
132,105,487,166,scissors,1,15848
135,85,501,159,scissors,1,15849
132,101,492,170,scissors,1,15850
121,93,580,172,scissors,1,15851
140,125,507,179,scissors,1,15852
130,71,528,168,scissors,1,15853
131,125,514,175,scissors,1,15854
134,97,529,240,scissors,1,15855
185,116,514,236,scissors,1,15856
127,103,512,169,scissors,1,15857
125,207,506,173,scissors,1,15858
133,90,503,242,scissors,1,15859
115,102,504,170,scissors,1,15860
130,91,490,168,scissors,1,15861
118,104,501,141,scissors,1,15862
132,178,518,168,scissors,1,15863
126,97,527,193,scissors,1,15864
132,90,536,172,scissors,1,15865
125,101,535,170,scissors,1,15866
71,100,529,170,scissors,1,15867
123,83,533,171,scissors,1,15868
120,96,535,175,scissors,1,15869
152,92,537,170,scissors,1,15870
132,103,492,181,scissors,1,15871
146,100,510,184,scissors,1,15872
133,119,492,173,scissors,1,15873
126,55,523,178,scissors,1,15874
124,96,506,170,scissors,1,15875
128,80,501,186,scissors,1,15876
136,90,505,145,scissors,1,15877
136,101,487,175,scissors,1,15878
136,102,486,171,scissors,1,15879
134,102,484,171,scissors,1,15880
133,92,494,154,scissors,1,15881
134,94,506,174,scissors,1,15882
135,90,525,159,scissors,1,15883
135,100,513,172,scissors,1,15884
130,100,528,175,scissors,1,15885
199,91,505,113,scissors,1,15886
134,101,499,174,scissors,1,15887
139,115,496,161,scissors,1,15888
141,105,499,173,scissors,1,15889
138,100,505,172,scissors,1,15890
136,103,495,172,scissors,1,15891
147,106,491,157,scissors,1,15892
148,83,507,158,scissors,1,15893
135,103,513,172,scissors,1,15894
138,102,509,172,scissors,1,15895
124,101,518,174,scissors,1,15896
132,100,513,179,scissors,1,15897
144,94,524,160,scissors,1,15898
134,93,534,172,scissors,1,15899
153,106,540,158,scissors,1,15900
129,104,540,171,scissors,1,15901
134,76,557,173,scissors,1,15902
120,106,553,174,scissors,1,15903
145,99,551,171,scissors,1,15904
148,130,568,162,scissors,1,15905
136,90,541,170,scissors,1,15906
140,106,451,187,scissors,1,15907
128,102,530,174,scissors,1,15908
135,121,526,173,scissors,1,15909
188,90,516,173,scissors,1,15910
122,99,516,173,scissors,1,15911
142,104,502,165,scissors,1,15912
144,101,506,175,scissors,1,15913
153,99,518,157,scissors,1,15914
131,107,538,170,scissors,1,15915
144,91,520,182,scissors,1,15916
141,88,523,249,scissors,1,15917
146,99,530,194,scissors,1,15918
138,80,555,149,scissors,1,15919
210,102,550,182,scissors,1,15920
143,95,553,160,scissors,1,15921
151,136,524,171,scissors,1,15922
147,125,531,175,scissors,1,15923
160,96,543,185,scissors,1,15924
147,101,554,176,scissors,1,15925
146,109,530,262,scissors,1,15926
151,168,534,173,scissors,1,15927
147,99,514,181,scissors,1,15928
152,89,526,172,scissors,1,15929
147,111,523,170,scissors,1,15930
142,102,517,157,scissors,1,15931
146,87,512,173,scissors,1,15932
155,106,504,193,scissors,1,15933
134,139,499,174,scissors,1,15934
149,121,496,174,scissors,1,15935
151,101,531,183,scissors,1,15936
148,102,507,177,scissors,1,15937
165,126,507,169,scissors,1,15938
148,112,502,175,scissors,1,15939
154,90,501,159,scissors,1,15940
169,118,489,174,scissors,1,15941
150,101,490,169,scissors,1,15942
172,102,484,176,scissors,1,15943
188,111,484,181,scissors,1,15944
166,105,488,175,scissors,1,15945
166,173,489,175,scissors,1,15946
164,104,557,170,scissors,1,15947
164,101,501,184,scissors,1,15948
166,100,529,175,scissors,1,15949
178,100,514,195,scissors,1,15950
229,85,506,174,scissors,1,15951
175,81,518,166,scissors,1,15952
160,101,518,165,scissors,1,15953
167,97,491,187,scissors,1,15954
165,97,530,178,scissors,1,15955
256,99,510,172,scissors,1,15956
157,104,521,178,scissors,1,15957
154,109,487,172,scissors,1,15958
175,101,501,172,scissors,1,15959
186,104,478,172,scissors,1,15960
176,75,494,189,scissors,1,15961
177,111,478,190,scissors,1,15962
166,101,482,172,scissors,1,15963
183,92,486,194,scissors,1,15964
191,96,467,188,scissors,1,15965
182,100,480,174,scissors,1,15966
177,86,492,200,scissors,1,15967
171,103,469,149,scissors,1,15968
182,93,458,176,scissors,1,15969
181,102,465,173,scissors,1,15970
178,96,450,184,scissors,1,15971
174,102,451,186,scissors,1,15972
181,100,442,173,scissors,1,15973
185,93,489,163,scissors,1,15974
185,100,454,167,scissors,1,15975
182,99,481,167,scissors,1,15976
172,82,460,154,scissors,1,15977
180,82,464,168,scissors,1,15978
156,100,469,155,scissors,1,15979
181,100,459,173,scissors,1,15980
169,101,480,169,scissors,1,15981
196,91,460,168,scissors,1,15982
158,103,512,172,scissors,1,15983
198,112,436,174,scissors,1,15984
260,99,450,189,scissors,1,15985
173,105,452,225,scissors,1,15986
166,99,451,162,scissors,1,15987
136,102,458,172,scissors,1,15988
165,99,460,153,scissors,1,15989
174,117,446,235,scissors,1,15990
164,88,405,180,scissors,1,15991
167,104,451,168,scissors,1,15992
165,108,437,148,scissors,1,15993
178,110,446,179,scissors,1,15994
173,101,457,175,scissors,1,15995
163,104,456,175,scissors,1,15996
176,92,474,199,scissors,1,15997
156,95,344,171,scissors,1,15998
150,101,458,160,scissors,1,15999
136,108,451,173,scissors,1,16000
201,100,467,179,scissors,1,16001
158,110,424,158,scissors,1,16002
165,102,456,171,scissors,1,16003
172,96,461,183,scissors,1,16004
170,94,464,175,scissors,1,16005
58,102,453,180,scissors,1,16006
167,96,451,172,scissors,1,16007
165,100,457,166,scissors,1,16008
169,100,435,188,scissors,1,16009
158,99,461,156,scissors,1,16010
161,100,430,182,scissors,1,16011
172,90,409,186,scissors,1,16012
150,98,451,176,scissors,1,16013
162,88,441,174,scissors,1,16014
159,100,421,172,scissors,1,16015
181,98,428,198,scissors,1,16016
161,94,416,171,scissors,1,16017
134,98,419,162,scissors,1,16018
162,118,408,180,scissors,1,16019
165,102,402,167,scissors,1,16020
163,110,413,135,scissors,1,16021
181,97,431,173,scissors,1,16022
160,99,434,162,scissors,1,16023
160,100,437,173,scissors,1,16024
158,97,449,166,scissors,1,16025
149,108,439,175,scissors,1,16026
174,98,439,171,scissors,1,16027
161,100,446,160,scissors,1,16028
211,101,454,194,scissors,1,16029
154,116,441,173,scissors,1,16030
157,97,458,200,scissors,1,16031
156,112,446,170,scissors,1,16032
153,103,426,164,scissors,1,16033
152,171,438,173,scissors,1,16034
150,103,435,184,scissors,1,16035
172,106,433,155,scissors,1,16036
163,102,437,163,scissors,1,16037
154,98,437,172,scissors,1,16038
153,99,439,170,scissors,1,16039
162,100,441,153,scissors,1,16040
176,82,444,170,scissors,1,16041
156,102,453,164,scissors,1,16042
159,109,431,172,scissors,1,16043
130,102,445,164,scissors,1,16044
158,124,450,163,scissors,1,16045
152,101,447,169,scissors,1,16046
146,101,442,201,scissors,1,16047
150,100,425,170,scissors,1,16048
148,101,439,172,scissors,1,16049
172,88,418,180,scissors,1,16050
137,94,406,171,scissors,1,16051
123,105,442,172,scissors,1,16052
158,84,464,160,scissors,1,16053
144,97,440,176,scissors,1,16054
141,108,454,170,scissors,1,16055
162,100,448,186,scissors,1,16056
142,89,441,190,scissors,1,16057
159,83,454,159,scissors,1,16058
152,91,457,170,scissors,1,16059
155,107,437,161,scissors,1,16060
153,69,445,169,scissors,1,16061
165,100,400,174,scissors,1,16062
150,92,430,200,scissors,1,16063
157,101,425,169,scissors,1,16064
147,135,423,171,scissors,1,16065
151,100,412,169,scissors,1,16066
144,111,419,178,scissors,1,16067
149,102,421,171,scissors,1,16068
171,103,420,175,scissors,1,16069
149,105,424,174,scissors,1,16070
139,103,431,161,scissors,1,16071
151,113,409,177,scissors,1,16072
256,100,432,176,scissors,1,16073
147,104,425,123,scissors,1,16074
147,102,431,169,scissors,1,16075
146,80,459,176,scissors,1,16076
146,105,443,165,scissors,1,16077
144,100,459,181,scissors,1,16078
131,103,449,161,scissors,1,16079
138,101,441,169,scissors,1,16080
148,97,438,171,scissors,1,16081
146,92,434,169,scissors,1,16082
144,97,428,173,scissors,1,16083
132,100,439,168,scissors,1,16084
111,109,437,150,scissors,1,16085
146,101,436,154,scissors,1,16086
138,94,435,170,scissors,1,16087
159,100,445,179,scissors,1,16088
145,107,453,173,scissors,1,16089
143,102,484,172,scissors,1,16090
153,118,456,172,scissors,1,16091
152,101,460,180,scissors,1,16092
135,102,447,178,scissors,1,16093
128,106,450,170,scissors,1,16094
195,99,458,164,scissors,1,16095
128,101,445,164,scissors,1,16096
131,111,422,173,scissors,1,16097
158,90,424,170,scissors,1,16098
136,98,437,165,scissors,1,16099
134,100,434,157,scissors,1,16100
137,100,435,160,scissors,1,16101
133,101,454,169,scissors,1,16102
142,101,456,183,scissors,1,16103
137,99,463,169,scissors,1,16104
140,102,472,181,scissors,1,16105
140,99,466,182,scissors,1,16106
154,123,457,170,scissors,1,16107
118,100,471,156,scissors,1,16108
140,100,481,190,scissors,1,16109
120,102,487,165,scissors,1,16110
146,101,494,168,scissors,1,16111
139,87,495,294,scissors,1,16112
140,118,484,174,scissors,1,16113
136,88,531,161,scissors,1,16114
131,0,516,171,scissors,1,16115
145,101,501,159,scissors,1,16116
133,100,503,135,scissors,1,16117
142,94,516,196,scissors,1,16118
144,100,585,170,scissors,1,16119
136,100,504,171,scissors,1,16120
134,98,499,158,scissors,1,16121
139,80,500,170,scissors,1,16122
110,114,490,151,scissors,1,16123
133,100,459,169,scissors,1,16124
132,210,491,173,scissors,1,16125
136,114,486,172,scissors,1,16126
104,101,491,179,scissors,1,16127
130,104,486,278,scissors,1,16128
28,102,498,176,scissors,1,16129
133,122,485,224,scissors,1,16130
128,102,487,168,scissors,1,16131
132,113,492,170,scissors,1,16132
128,99,486,169,scissors,1,16133
134,102,488,170,scissors,1,16134
134,84,477,164,scissors,1,16135
98,107,466,170,scissors,1,16136
154,101,475,173,scissors,1,16137
129,108,475,113,scissors,1,16138
120,98,505,169,scissors,1,16139
