s1,s2,s3,s4,gesture,sample_id,t
168,179,246,645,finger-gun,2,15234
172,193,265,590,finger-gun,2,15235
56,179,256,594,finger-gun,2,15236
180,200,240,620,finger-gun,2,15237
166,172,249,622,finger-gun,2,15238
141,176,257,606,finger-gun,2,15239
172,90,250,648,finger-gun,2,15240
165,158,248,638,finger-gun,2,15241
193,162,262,618,finger-gun,2,15242
157,176,254,651,finger-gun,2,15243
179,188,234,619,finger-gun,2,15244
174,173,212,605,finger-gun,2,15245
171,194,257,601,finger-gun,2,15246
152,190,249,626,finger-gun,2,15247
180,173,258,577,finger-gun,2,15248
95,169,283,629,finger-gun,2,15249
169,168,246,652,finger-gun,2,15250
179,160,315,647,finger-gun,2,15251
169,170,248,629,finger-gun,2,15252
194,166,226,633,finger-gun,2,15253
172,149,250,623,finger-gun,2,15254
196,165,244,652,finger-gun,2,15255
199,154,306,642,finger-gun,2,15256
172,170,262,588,finger-gun,2,15257
163,175,266,587,finger-gun,2,15258
169,221,285,607,finger-gun,2,15259
177,160,261,584,finger-gun,2,15260
185,158,167,590,finger-gun,2,15261
181,154,283,604,finger-gun,2,15262
181,155,228,618,finger-gun,2,15263
184,142,276,614,finger-gun,2,15264
179,162,263,596,finger-gun,2,15265
152,153,261,594,finger-gun,2,15266
186,157,247,631,finger-gun,2,15267
184,144,242,623,finger-gun,2,15268
186,153,275,600,finger-gun,2,15269
183,154,257,579,finger-gun,2,15270
205,148,251,626,finger-gun,2,15271
182,140,253,628,finger-gun,2,15272
176,155,266,598,finger-gun,2,15273
179,152,262,613,finger-gun,2,15274
177,144,252,629,finger-gun,2,15275
177,150,247,651,finger-gun,2,15276
185,98,236,611,finger-gun,2,15277
174,122,253,636,finger-gun,2,15278
160,146,359,658,finger-gun,2,15279
143,152,241,610,finger-gun,2,15280
175,145,257,595,finger-gun,2,15281
168,143,252,659,finger-gun,2,15282
167,144,281,620,finger-gun,2,15283
175,142,252,631,finger-gun,2,15284
92,142,264,588,finger-gun,2,15285
168,143,254,623,finger-gun,2,15286
168,131,276,595,finger-gun,2,15287
164,137,254,652,finger-gun,2,15288
168,146,256,584,finger-gun,2,15289
152,156,256,601,finger-gun,2,15290
185,152,253,646,finger-gun,2,15291
181,150,258,608,finger-gun,2,15292
162,133,250,631,finger-gun,2,15293
157,166,256,589,finger-gun,2,15294
160,168,260,616,finger-gun,2,15295
135,167,268,597,finger-gun,2,15296
159,151,251,649,finger-gun,2,15297
161,168,240,636,finger-gun,2,15298
182,161,224,621,finger-gun,2,15299
245,165,246,633,finger-gun,2,15300
161,168,247,647,finger-gun,2,15301
158,163,256,604,finger-gun,2,15302
156,164,240,637,finger-gun,2,15303
150,162,273,611,finger-gun,2,15304
134,151,265,600,finger-gun,2,15305
133,162,252,651,finger-gun,2,15306
157,160,236,642,finger-gun,2,15307
149,158,231,640,finger-gun,2,15308
159,156,168,598,finger-gun,2,15309
154,160,249,642,finger-gun,2,15310
154,154,234,640,finger-gun,2,15311
147,157,256,601,finger-gun,2,15312
168,160,225,617,finger-gun,2,15313
150,158,232,622,finger-gun,2,15314
158,157,235,629,finger-gun,2,15315
151,160,235,631,finger-gun,2,15316
154,187,234,635,finger-gun,2,15317
157,175,231,640,finger-gun,2,15318
125,173,233,627,finger-gun,2,15319
187,174,241,637,finger-gun,2,15320
170,175,243,645,finger-gun,2,15321
167,165,229,643,finger-gun,2,15322
175,184,237,644,finger-gun,2,15323
192,179,238,648,finger-gun,2,15324
186,180,122,622,finger-gun,2,15325
196,180,211,616,finger-gun,2,15326
187,181,303,642,finger-gun,2,15327
204,204,231,651,finger-gun,2,15328
206,168,239,643,finger-gun,2,15329
229,192,124,611,finger-gun,2,15330
198,184,247,658,finger-gun,2,15331
115,190,232,635,finger-gun,2,15332
208,174,240,635,finger-gun,2,15333
205,173,238,644,finger-gun,2,15334
209,137,238,648,finger-gun,2,15335
226,183,238,646,finger-gun,2,15336
210,174,234,634,finger-gun,2,15337
216,180,247,651,finger-gun,2,15338
214,181,246,653,finger-gun,2,15339
214,194,228,638,finger-gun,2,15340
208,190,249,644,finger-gun,2,15341
212,180,238,645,finger-gun,2,15342
210,179,237,648,finger-gun,2,15343
198,183,246,648,finger-gun,2,15344
192,175,227,612,finger-gun,2,15345
200,177,237,641,finger-gun,2,15346
204,171,238,649,finger-gun,2,15347
204,171,256,601,finger-gun,2,15348
195,86,237,631,finger-gun,2,15349
213,170,228,641,finger-gun,2,15350
196,193,240,638,finger-gun,2,15351
204,174,238,638,finger-gun,2,15352
206,165,235,640,finger-gun,2,15353
200,73,235,630,finger-gun,2,15354
199,168,240,641,finger-gun,2,15355
193,192,234,639,finger-gun,2,15356
201,163,247,650,finger-gun,2,15357
206,150,301,642,finger-gun,2,15358
200,164,234,621,finger-gun,2,15359
205,161,169,585,finger-gun,2,15360
196,173,230,632,finger-gun,2,15361
189,146,234,631,finger-gun,2,15362
196,155,233,630,finger-gun,2,15363
188,156,217,608,finger-gun,2,15364
182,156,224,625,finger-gun,2,15365
167,157,229,627,finger-gun,2,15366
214,148,230,634,finger-gun,2,15367
214,147,238,641,finger-gun,2,15368
193,154,232,635,finger-gun,2,15369
175,149,243,634,finger-gun,2,15370
191,152,230,641,finger-gun,2,15371
204,151,196,618,finger-gun,2,15372
189,157,265,601,finger-gun,2,15373
197,152,200,610,finger-gun,2,15374
198,169,232,624,finger-gun,2,15375
212,152,240,635,finger-gun,2,15376
204,146,252,649,finger-gun,2,15377
188,151,225,637,finger-gun,2,15378
191,148,290,626,finger-gun,2,15379
207,153,256,600,finger-gun,2,15380
178,150,257,602,finger-gun,2,15381
182,173,223,640,finger-gun,2,15382
182,135,252,625,finger-gun,2,15383
174,116,240,635,finger-gun,2,15384
185,174,254,638,finger-gun,2,15385
206,148,258,602,finger-gun,2,15386
188,144,233,640,finger-gun,2,15387
156,150,253,647,finger-gun,2,15388
185,141,254,648,finger-gun,2,15389
184,154,247,656,finger-gun,2,15390
189,151,230,639,finger-gun,2,15391
190,150,249,644,finger-gun,2,15392
199,142,218,628,finger-gun,2,15393
182,151,265,576,finger-gun,2,15394
183,143,269,593,finger-gun,2,15395
187,59,279,622,finger-gun,2,15396
180,160,274,591,finger-gun,2,15397
186,141,267,594,finger-gun,2,15398
210,146,162,569,finger-gun,2,15399
186,151,267,588,finger-gun,2,15400
194,160,257,575,finger-gun,2,15401
197,149,279,613,finger-gun,2,15402
200,172,252,635,finger-gun,2,15403
189,143,264,595,finger-gun,2,15404
180,152,261,607,finger-gun,2,15405
200,150,244,633,finger-gun,2,15406
175,160,257,588,finger-gun,2,15407
194,149,261,585,finger-gun,2,15408
171,145,256,582,finger-gun,2,15409
201,146,267,596,finger-gun,2,15410
199,152,277,601,finger-gun,2,15411
206,151,262,608,finger-gun,2,15412
211,152,265,578,finger-gun,2,15413
204,164,250,623,finger-gun,2,15414
207,184,222,622,finger-gun,2,15415
223,145,260,593,finger-gun,2,15416
217,179,268,596,finger-gun,2,15417
240,172,263,594,finger-gun,2,15418
234,218,258,592,finger-gun,2,15419
220,189,262,608,finger-gun,2,15420
240,193,273,590,finger-gun,2,15421
243,194,250,614,finger-gun,2,15422
224,192,257,592,finger-gun,2,15423
223,191,243,620,finger-gun,2,15424
230,188,256,600,finger-gun,2,15425
239,183,259,592,finger-gun,2,15426
246,185,261,587,finger-gun,2,15427
247,182,262,602,finger-gun,2,15428
242,184,288,597,finger-gun,2,15429
218,208,258,586,finger-gun,2,15430
244,179,248,621,finger-gun,2,15431
233,188,259,586,finger-gun,2,15432
235,178,258,591,finger-gun,2,15433
235,179,256,614,finger-gun,2,15434
243,171,249,638,finger-gun,2,15435
231,164,321,613,finger-gun,2,15436
240,173,246,647,finger-gun,2,15437
299,173,253,642,finger-gun,2,15438
234,166,218,614,finger-gun,2,15439
228,186,238,623,finger-gun,2,15440
339,160,237,615,finger-gun,2,15441
247,166,256,587,finger-gun,2,15442
254,164,266,610,finger-gun,2,15443
274,156,266,615,finger-gun,2,15444
251,167,252,647,finger-gun,2,15445
254,133,267,603,finger-gun,2,15446
250,172,249,632,finger-gun,2,15447
244,134,250,642,finger-gun,2,15448
247,157,243,632,finger-gun,2,15449
252,157,257,601,finger-gun,2,15450
261,150,250,629,finger-gun,2,15451
247,142,263,614,finger-gun,2,15452
260,175,244,639,finger-gun,2,15453
272,155,247,642,finger-gun,2,15454
217,160,244,643,finger-gun,2,15455
250,154,248,647,finger-gun,2,15456
220,153,243,633,finger-gun,2,15457
229,128,247,640,finger-gun,2,15458
244,137,243,638,finger-gun,2,15459
259,151,249,649,finger-gun,2,15460
246,140,238,637,finger-gun,2,15461
238,148,264,600,finger-gun,2,15462
229,170,249,639,finger-gun,2,15463
239,165,248,644,finger-gun,2,15464
160,149,273,611,finger-gun,2,15465
232,143,244,648,finger-gun,2,15466
233,171,244,641,finger-gun,2,15467
241,148,251,651,finger-gun,2,15468
233,143,249,640,finger-gun,2,15469
234,147,219,631,finger-gun,2,15470
233,152,244,638,finger-gun,2,15471
216,144,231,640,finger-gun,2,15472
224,192,235,625,finger-gun,2,15473
228,151,232,621,finger-gun,2,15474
237,137,221,633,finger-gun,2,15475
226,148,231,636,finger-gun,2,15476
241,145,234,632,finger-gun,2,15477
222,149,236,640,finger-gun,2,15478
217,167,194,606,finger-gun,2,15479
230,160,237,645,finger-gun,2,15480
231,155,210,617,finger-gun,2,15481
205,152,242,642,finger-gun,2,15482
246,156,251,650,finger-gun,2,15483
227,130,262,599,finger-gun,2,15484
232,153,241,642,finger-gun,2,15485
219,154,219,622,finger-gun,2,15486
241,157,141,595,finger-gun,2,15487
238,155,216,616,finger-gun,2,15488
233,168,227,633,finger-gun,2,15489
245,160,247,654,finger-gun,2,15490
224,164,246,654,finger-gun,2,15491
232,156,251,650,finger-gun,2,15492
241,157,246,632,finger-gun,2,15493
238,129,257,594,finger-gun,2,15494
231,165,253,639,finger-gun,2,15495
248,144,260,605,finger-gun,2,15496
233,153,253,636,finger-gun,2,15497
238,139,253,647,finger-gun,2,15498
245,156,266,599,finger-gun,2,15499
215,161,244,647,finger-gun,2,15500
203,165,304,636,finger-gun,2,15501
230,159,250,644,finger-gun,2,15502
229,178,251,648,finger-gun,2,15503
210,158,297,627,finger-gun,2,15504
233,132,250,638,finger-gun,2,15505
232,157,236,638,finger-gun,2,15506
234,155,247,658,finger-gun,2,15507
229,141,250,632,finger-gun,2,15508
233,154,249,648,finger-gun,2,15509
237,150,257,604,finger-gun,2,15510
240,152,243,648,finger-gun,2,15511
236,156,128,574,finger-gun,2,15512
230,152,210,616,finger-gun,2,15513
230,149,243,646,finger-gun,2,15514
196,142,251,653,finger-gun,2,15515
226,146,239,647,finger-gun,2,15516
197,134,243,630,finger-gun,2,15517
234,144,251,644,finger-gun,2,15518
218,135,256,595,finger-gun,2,15519
219,142,218,626,finger-gun,2,15520
220,148,254,633,finger-gun,2,15521
216,132,268,599,finger-gun,2,15522
217,144,252,656,finger-gun,2,15523
214,140,256,599,finger-gun,2,15524
240,153,233,614,finger-gun,2,15525
240,142,251,653,finger-gun,2,15526
210,143,236,632,finger-gun,2,15527
192,144,249,638,finger-gun,2,15528
226,140,248,634,finger-gun,2,15529
209,139,260,606,finger-gun,2,15530
206,147,244,644,finger-gun,2,15531
209,136,256,604,finger-gun,2,15532
228,138,250,632,finger-gun,2,15533
199,130,268,603,finger-gun,2,15534
198,155,248,640,finger-gun,2,15535
226,135,256,573,finger-gun,2,15536
194,138,259,585,finger-gun,2,15537
194,135,273,590,finger-gun,2,15538
203,139,259,588,finger-gun,2,15539
200,128,258,595,finger-gun,2,15540
191,135,242,618,finger-gun,2,15541
199,129,261,601,finger-gun,2,15542
200,132,251,651,finger-gun,2,15543
198,96,252,636,finger-gun,2,15544
199,132,241,638,finger-gun,2,15545
205,140,251,646,finger-gun,2,15546
195,130,252,640,finger-gun,2,15547
207,58,242,621,finger-gun,2,15548
173,160,239,634,finger-gun,2,15549
197,128,260,590,finger-gun,2,15550
205,119,257,586,finger-gun,2,15551
205,130,254,627,finger-gun,2,15552
186,121,254,638,finger-gun,2,15553
252,128,260,608,finger-gun,2,15554
201,123,260,583,finger-gun,2,15555
194,118,266,587,finger-gun,2,15556
194,126,256,579,finger-gun,2,15557
192,124,378,648,finger-gun,2,15558
202,119,261,594,finger-gun,2,15559
221,152,262,601,finger-gun,2,15560
166,129,228,615,finger-gun,2,15561
192,114,257,604,finger-gun,2,15562
196,108,247,656,finger-gun,2,15563
187,125,256,601,finger-gun,2,15564
191,124,254,663,finger-gun,2,15565
192,128,251,642,finger-gun,2,15566
176,126,262,608,finger-gun,2,15567
190,117,273,596,finger-gun,2,15568
245,114,261,580,finger-gun,2,15569
181,128,269,597,finger-gun,2,15570
199,154,272,592,finger-gun,2,15571
193,159,272,593,finger-gun,2,15572
197,173,264,594,finger-gun,2,15573
195,142,283,600,finger-gun,2,15574
199,183,254,638,finger-gun,2,15575
212,192,290,603,finger-gun,2,15576
199,215,272,593,finger-gun,2,15577
195,193,272,599,finger-gun,2,15578
192,168,271,608,finger-gun,2,15579
193,193,271,606,finger-gun,2,15580
184,188,281,601,finger-gun,2,15581
194,191,272,607,finger-gun,2,15582
175,193,271,606,finger-gun,2,15583
188,177,282,593,finger-gun,2,15584
173,173,281,612,finger-gun,2,15585
188,181,284,597,finger-gun,2,15586
276,182,292,614,finger-gun,2,15587
189,177,278,614,finger-gun,2,15588
191,173,288,605,finger-gun,2,15589
196,176,266,599,finger-gun,2,15590
194,162,289,606,finger-gun,2,15591
193,141,282,602,finger-gun,2,15592
180,176,289,597,finger-gun,2,15593
189,172,285,615,finger-gun,2,15594
193,169,310,631,finger-gun,2,15595
296,179,286,621,finger-gun,2,15596
169,183,284,619,finger-gun,2,15597
195,189,290,611,finger-gun,2,15598
196,167,300,617,finger-gun,2,15599
203,173,276,605,finger-gun,2,15600
194,161,286,615,finger-gun,2,15601
206,170,280,605,finger-gun,2,15602
198,174,260,601,finger-gun,2,15603
179,168,290,612,finger-gun,2,15604
220,151,283,614,finger-gun,2,15605
323,160,292,615,finger-gun,2,15606
220,150,297,606,finger-gun,2,15607
223,158,324,634,finger-gun,2,15608
236,157,292,610,finger-gun,2,15609
206,171,288,616,finger-gun,2,15610
216,147,291,608,finger-gun,2,15611
216,157,294,628,finger-gun,2,15612
217,142,308,623,finger-gun,2,15613
228,156,262,604,finger-gun,2,15614
219,142,306,623,finger-gun,2,15615
253,154,287,621,finger-gun,2,15616
224,156,288,613,finger-gun,2,15617
215,149,280,608,finger-gun,2,15618
211,138,312,620,finger-gun,2,15619
219,149,301,624,finger-gun,2,15620
196,151,295,629,finger-gun,2,15621
210,147,325,629,finger-gun,2,15622
216,142,294,624,finger-gun,2,15623
217,146,243,634,finger-gun,2,15624
210,146,309,633,finger-gun,2,15625
220,146,314,638,finger-gun,2,15626
221,131,281,622,finger-gun,2,15627
240,144,313,632,finger-gun,2,15628
230,160,314,640,finger-gun,2,15629
213,83,323,656,finger-gun,2,15630
215,40,347,676,finger-gun,2,15631
300,142,337,661,finger-gun,2,15632
212,129,340,673,finger-gun,2,15633
236,132,340,661,finger-gun,2,15634
206,145,364,678,finger-gun,2,15635
200,141,370,683,finger-gun,2,15636
183,167,335,672,finger-gun,2,15637
209,141,342,688,finger-gun,2,15638
205,142,342,672,finger-gun,2,15639
212,137,331,670,finger-gun,2,15640
205,114,366,688,finger-gun,2,15641
211,121,349,683,finger-gun,2,15642
205,105,362,680,finger-gun,2,15643
213,129,329,662,finger-gun,2,15644
201,136,354,679,finger-gun,2,15645
221,170,352,682,finger-gun,2,15646
201,155,354,675,finger-gun,2,15647
219,145,361,678,finger-gun,2,15648
252,132,350,678,finger-gun,2,15649
245,200,356,687,finger-gun,2,15650
276,226,356,693,finger-gun,2,15651
275,224,362,693,finger-gun,2,15652
286,248,373,717,finger-gun,2,15653
275,270,399,687,finger-gun,2,15654
266,268,405,689,finger-gun,2,15655
276,268,373,707,finger-gun,2,15656
272,260,372,701,finger-gun,2,15657
251,256,364,698,finger-gun,2,15658
261,280,369,702,finger-gun,2,15659
253,272,377,684,finger-gun,2,15660
261,252,368,696,finger-gun,2,15661
138,256,386,679,finger-gun,2,15662
254,280,374,718,finger-gun,2,15663
250,213,387,664,finger-gun,2,15664
249,240,371,701,finger-gun,2,15665
248,237,376,708,finger-gun,2,15666
135,234,365,710,finger-gun,2,15667
242,234,377,697,finger-gun,2,15668
211,231,349,698,finger-gun,2,15669
271,230,371,701,finger-gun,2,15670
244,230,357,688,finger-gun,2,15671
236,226,384,652,finger-gun,2,15672
230,206,354,684,finger-gun,2,15673
238,239,336,676,finger-gun,2,15674
230,217,362,688,finger-gun,2,15675
243,217,388,662,finger-gun,2,15676
214,223,331,677,finger-gun,2,15677
226,209,381,701,finger-gun,2,15678
249,208,340,676,finger-gun,2,15679
225,209,340,673,finger-gun,2,15680
223,205,341,682,finger-gun,2,15681
213,208,342,672,finger-gun,2,15682
214,205,338,665,finger-gun,2,15683
226,196,344,663,finger-gun,2,15684
238,201,331,662,finger-gun,2,15685
241,218,318,660,finger-gun,2,15686
239,196,345,662,finger-gun,2,15687
210,199,323,653,finger-gun,2,15688
233,209,326,664,finger-gun,2,15689
228,196,330,661,finger-gun,2,15690
230,193,339,658,finger-gun,2,15691
231,202,323,656,finger-gun,2,15692
226,280,324,660,finger-gun,2,15693
197,188,313,648,finger-gun,2,15694
224,186,323,663,finger-gun,2,15695
195,184,318,644,finger-gun,2,15696
220,183,320,637,finger-gun,2,15697
203,182,307,633,finger-gun,2,15698
222,181,287,638,finger-gun,2,15699
210,166,320,635,finger-gun,2,15700
311,188,303,638,finger-gun,2,15701
221,155,320,640,finger-gun,2,15702
253,180,320,636,finger-gun,2,15703
207,174,320,634,finger-gun,2,15704
196,183,284,625,finger-gun,2,15705
202,189,289,619,finger-gun,2,15706
213,175,301,622,finger-gun,2,15707
228,173,299,619,finger-gun,2,15708
213,169,288,607,finger-gun,2,15709
212,168,299,622,finger-gun,2,15710
210,177,291,631,finger-gun,2,15711
186,165,318,646,finger-gun,2,15712
209,165,314,632,finger-gun,2,15713
199,173,306,631,finger-gun,2,15714
215,176,304,628,finger-gun,2,15715
237,160,297,621,finger-gun,2,15716
209,146,300,627,finger-gun,2,15717
211,158,300,624,finger-gun,2,15718
225,158,212,623,finger-gun,2,15719
202,156,293,615,finger-gun,2,15720
198,156,296,612,finger-gun,2,15721
216,155,301,630,finger-gun,2,15722
208,155,306,628,finger-gun,2,15723
210,157,269,610,finger-gun,2,15724
232,161,296,616,finger-gun,2,15725
209,174,280,608,finger-gun,2,15726
193,169,292,618,finger-gun,2,15727
197,176,297,626,finger-gun,2,15728
199,158,299,620,finger-gun,2,15729
200,166,296,620,finger-gun,2,15730
206,189,282,615,finger-gun,2,15731
205,165,292,617,finger-gun,2,15732
205,172,289,605,finger-gun,2,15733
200,186,290,615,finger-gun,2,15734
198,211,295,630,finger-gun,2,15735
199,173,293,624,finger-gun,2,15736
198,164,292,628,finger-gun,2,15737
196,182,289,619,finger-gun,2,15738
206,170,293,620,finger-gun,2,15739
177,178,294,625,finger-gun,2,15740
223,170,276,609,finger-gun,2,15741
193,170,300,619,finger-gun,2,15742
208,160,298,615,finger-gun,2,15743
208,172,296,616,finger-gun,2,15744
221,170,289,619,finger-gun,2,15745
188,157,288,600,finger-gun,2,15746
188,152,297,618,finger-gun,2,15747
190,194,292,612,finger-gun,2,15748
211,185,292,623,finger-gun,2,15749
221,186,300,620,finger-gun,2,15750
244,196,261,607,finger-gun,2,15751
263,168,290,618,finger-gun,2,15752
246,187,293,625,finger-gun,2,15753
224,183,289,617,finger-gun,2,15754
246,172,296,619,finger-gun,2,15755
232,166,289,608,finger-gun,2,15756
224,191,177,590,finger-gun,2,15757
256,175,300,624,finger-gun,2,15758
227,177,284,614,finger-gun,2,15759
232,169,401,629,finger-gun,2,15760
207,173,288,612,finger-gun,2,15761
199,161,289,608,finger-gun,2,15762
215,173,293,622,finger-gun,2,15763
219,180,283,615,finger-gun,2,15764
214,169,308,629,finger-gun,2,15765
214,170,265,607,finger-gun,2,15766
210,179,289,609,finger-gun,2,15767
210,166,300,628,finger-gun,2,15768
208,164,334,648,finger-gun,2,15769
216,164,300,633,finger-gun,2,15770
202,168,270,599,finger-gun,2,15771
205,135,299,614,finger-gun,2,15772
197,163,300,624,finger-gun,2,15773
187,168,300,623,finger-gun,2,15774
202,154,299,618,finger-gun,2,15775
204,175,309,649,finger-gun,2,15776
198,92,297,624,finger-gun,2,15777
193,150,297,616,finger-gun,2,15778
182,149,293,619,finger-gun,2,15779
183,155,297,620,finger-gun,2,15780
192,158,291,617,finger-gun,2,15781
163,160,295,620,finger-gun,2,15782
190,148,290,605,finger-gun,2,15783
189,167,288,613,finger-gun,2,15784
216,150,284,614,finger-gun,2,15785
192,156,298,624,finger-gun,2,15786
186,153,270,616,finger-gun,2,15787
185,152,316,636,finger-gun,2,15788
141,144,317,645,finger-gun,2,15789
185,149,304,630,finger-gun,2,15790
184,147,308,634,finger-gun,2,15791
187,150,332,645,finger-gun,2,15792
173,157,280,611,finger-gun,2,15793
183,162,304,630,finger-gun,2,15794
184,148,302,635,finger-gun,2,15795
185,138,315,627,finger-gun,2,15796
191,146,404,648,finger-gun,2,15797
189,135,300,622,finger-gun,2,15798
191,133,309,624,finger-gun,2,15799
208,156,277,610,finger-gun,2,15800
196,147,292,617,finger-gun,2,15801
190,150,293,616,finger-gun,2,15802
181,152,286,618,finger-gun,2,15803
190,147,299,619,finger-gun,2,15804
172,152,272,595,finger-gun,2,15805
187,149,293,618,finger-gun,2,15806
206,149,295,623,finger-gun,2,15807
208,151,286,613,finger-gun,2,15808
174,154,293,619,finger-gun,2,15809
175,152,286,622,finger-gun,2,15810
180,152,291,615,finger-gun,2,15811
193,144,290,617,finger-gun,2,15812
182,148,293,621,finger-gun,2,15813
186,146,288,619,finger-gun,2,15814
181,65,296,615,finger-gun,2,15815
188,147,301,627,finger-gun,2,15816
177,144,309,638,finger-gun,2,15817
172,164,305,628,finger-gun,2,15818
172,152,308,630,finger-gun,2,15819
175,153,301,632,finger-gun,2,15820
192,140,378,677,finger-gun,2,15821
174,151,315,636,finger-gun,2,15822
157,154,313,634,finger-gun,2,15823
203,140,309,636,finger-gun,2,15824
178,143,311,646,finger-gun,2,15825
172,154,300,630,finger-gun,2,15826
177,153,297,625,finger-gun,2,15827
165,154,306,624,finger-gun,2,15828
191,112,304,629,finger-gun,2,15829
174,148,300,619,finger-gun,2,15830
191,149,232,632,finger-gun,2,15831
171,152,302,629,finger-gun,2,15832
189,138,276,608,finger-gun,2,15833
175,147,303,637,finger-gun,2,15834
188,147,297,623,finger-gun,2,15835
185,142,304,621,finger-gun,2,15836
173,157,298,621,finger-gun,2,15837
172,137,312,625,finger-gun,2,15838
168,145,285,617,finger-gun,2,15839
170,167,282,616,finger-gun,2,15840
144,163,306,632,finger-gun,2,15841
162,124,302,629,finger-gun,2,15842
176,164,288,616,finger-gun,2,15843
172,140,307,630,finger-gun,2,15844
170,156,314,631,finger-gun,2,15845
168,151,297,619,finger-gun,2,15846
171,148,309,626,finger-gun,2,15847
168,155,310,643,finger-gun,2,15848
152,161,308,628,finger-gun,2,15849
193,148,317,643,finger-gun,2,15850
172,156,317,624,finger-gun,2,15851
161,157,356,662,finger-gun,2,15852
171,155,316,654,finger-gun,2,15853
167,157,298,638,finger-gun,2,15854
149,162,328,650,finger-gun,2,15855
165,156,305,644,finger-gun,2,15856
151,169,341,663,finger-gun,2,15857
160,153,343,663,finger-gun,2,15858
150,121,315,641,finger-gun,2,15859
153,150,321,649,finger-gun,2,15860
166,156,327,657,finger-gun,2,15861
166,160,319,654,finger-gun,2,15862
165,152,322,649,finger-gun,2,15863
161,174,314,648,finger-gun,2,15864
152,237,315,645,finger-gun,2,15865
147,199,308,643,finger-gun,2,15866
160,153,318,651,finger-gun,2,15867
159,193,308,646,finger-gun,2,15868
152,185,314,642,finger-gun,2,15869
178,199,290,629,finger-gun,2,15870
120,208,314,638,finger-gun,2,15871
154,204,323,657,finger-gun,2,15872
169,203,333,666,finger-gun,2,15873
161,205,333,649,finger-gun,2,15874
168,200,330,661,finger-gun,2,15875
165,198,327,669,finger-gun,2,15876
153,198,338,664,finger-gun,2,15877
151,170,352,671,finger-gun,2,15878
162,244,336,666,finger-gun,2,15879
171,178,335,674,finger-gun,2,15880
174,204,318,669,finger-gun,2,15881
172,172,336,670,finger-gun,2,15882
171,201,324,652,finger-gun,2,15883
174,198,336,662,finger-gun,2,15884
169,213,336,662,finger-gun,2,15885
148,204,341,680,finger-gun,2,15886
162,204,342,671,finger-gun,2,15887
170,214,328,663,finger-gun,2,15888
152,193,321,656,finger-gun,2,15889
165,198,446,685,finger-gun,2,15890
66,200,324,655,finger-gun,2,15891
148,200,418,662,finger-gun,2,15892
147,210,314,644,finger-gun,2,15893
160,205,346,669,finger-gun,2,15894
140,200,346,656,finger-gun,2,15895
160,190,276,624,finger-gun,2,15896
160,192,342,662,finger-gun,2,15897
163,192,309,645,finger-gun,2,15898
160,184,320,630,finger-gun,2,15899
38,176,309,627,finger-gun,2,15900
159,174,336,652,finger-gun,2,15901
162,214,301,640,finger-gun,2,15902
162,182,317,636,finger-gun,2,15903
161,179,322,642,finger-gun,2,15904
178,182,282,616,finger-gun,2,15905
162,180,305,625,finger-gun,2,15906
250,172,306,626,finger-gun,2,15907
165,172,317,634,finger-gun,2,15908
162,183,321,647,finger-gun,2,15909
189,197,312,648,finger-gun,2,15910
163,181,310,644,finger-gun,2,15911
128,188,305,629,finger-gun,2,15912
162,177,331,650,finger-gun,2,15913
148,177,312,641,finger-gun,2,15914
158,176,353,666,finger-gun,2,15915
156,173,348,672,finger-gun,2,15916
160,155,352,658,finger-gun,2,15917
181,172,328,642,finger-gun,2,15918
177,150,321,648,finger-gun,2,15919
158,166,339,667,finger-gun,2,15920
161,213,340,669,finger-gun,2,15921
152,168,330,646,finger-gun,2,15922
157,165,311,651,finger-gun,2,15923
154,170,314,646,finger-gun,2,15924
154,166,337,660,finger-gun,2,15925
46,152,333,664,finger-gun,2,15926
152,163,320,645,finger-gun,2,15927
161,134,324,645,finger-gun,2,15928
153,213,330,673,finger-gun,2,15929
152,160,321,647,finger-gun,2,15930
114,169,312,637,finger-gun,2,15931
157,149,338,650,finger-gun,2,15932
153,160,244,650,finger-gun,2,15933
149,155,320,641,finger-gun,2,15934
152,157,320,642,finger-gun,2,15935
145,139,317,650,finger-gun,2,15936
153,154,310,646,finger-gun,2,15937
146,174,317,651,finger-gun,2,15938
154,150,315,640,finger-gun,2,15939
145,155,342,658,finger-gun,2,15940
154,124,320,631,finger-gun,2,15941
147,156,281,626,finger-gun,2,15942
151,150,313,624,finger-gun,2,15943
159,146,311,649,finger-gun,2,15944
164,122,307,631,finger-gun,2,15945
132,150,360,662,finger-gun,2,15946
156,167,290,619,finger-gun,2,15947
141,46,299,611,finger-gun,2,15948
144,132,312,611,finger-gun,2,15949
140,141,200,599,finger-gun,2,15950
143,135,294,617,finger-gun,2,15951
143,122,304,632,finger-gun,2,15952
134,146,305,622,finger-gun,2,15953
146,148,326,656,finger-gun,2,15954
156,155,311,651,finger-gun,2,15955
141,166,300,624,finger-gun,2,15956
148,162,300,627,finger-gun,2,15957
153,175,299,620,finger-gun,2,15958
166,165,330,644,finger-gun,2,15959
156,170,198,619,finger-gun,2,15960
190,159,286,619,finger-gun,2,15961
168,109,287,627,finger-gun,2,15962
162,164,282,605,finger-gun,2,15963
174,166,292,614,finger-gun,2,15964
164,167,280,610,finger-gun,2,15965
163,142,310,626,finger-gun,2,15966
161,170,295,631,finger-gun,2,15967
160,180,295,630,finger-gun,2,15968
