s1,s2,s3,s4,gesture,sample_id,t
196,198,886,338,scissors,1,22980
200,205,876,338,scissors,1,22981
212,198,875,360,scissors,1,22982
193,202,876,333,scissors,1,22983
235,187,867,342,scissors,1,22984
192,202,868,324,scissors,1,22985
232,197,879,312,scissors,1,22986
202,202,870,325,scissors,1,22987
201,301,883,334,scissors,1,22988
200,197,873,331,scissors,1,22989
184,196,871,310,scissors,1,22990
214,197,864,311,scissors,1,22991
196,200,859,310,scissors,1,22992
196,168,850,306,scissors,1,22993
196,195,859,302,scissors,1,22994
173,192,860,348,scissors,1,22995
194,202,860,312,scissors,1,22996
182,190,872,310,scissors,1,22997
199,187,857,301,scissors,1,22998
192,191,868,289,scissors,1,22999
104,192,859,298,scissors,1,23000
200,196,864,286,scissors,1,23001
166,198,869,280,scissors,1,23002
202,157,847,293,scissors,1,23003
194,182,867,291,scissors,1,23004
195,186,851,274,scissors,1,23005
193,188,861,257,scissors,1,23006
192,182,859,257,scissors,1,23007
229,187,862,282,scissors,1,23008
187,184,855,260,scissors,1,23009
188,186,857,283,scissors,1,23010
210,211,869,306,scissors,1,23011
196,183,868,272,scissors,1,23012
194,183,860,295,scissors,1,23013
176,196,861,275,scissors,1,23014
196,183,868,279,scissors,1,23015
199,165,852,267,scissors,1,23016
193,167,858,272,scissors,1,23017
196,181,858,269,scissors,1,23018
149,180,858,262,scissors,1,23019
208,216,868,279,scissors,1,23020
194,179,852,251,scissors,1,23021
197,179,853,244,scissors,1,23022
191,179,848,256,scissors,1,23023
196,186,852,275,scissors,1,23024
198,182,856,270,scissors,1,23025
192,172,845,275,scissors,1,23026
196,202,856,283,scissors,1,23027
230,153,835,264,scissors,1,23028
236,175,860,275,scissors,1,23029
197,199,867,257,scissors,1,23030
194,174,852,262,scissors,1,23031
204,173,853,245,scissors,1,23032
200,190,855,293,scissors,1,23033
200,159,847,249,scissors,1,23034
226,142,835,272,scissors,1,23035
193,172,853,242,scissors,1,23036
194,204,862,264,scissors,1,23037
189,248,890,261,scissors,1,23038
198,199,872,271,scissors,1,23039
196,196,868,282,scissors,1,23040
197,205,879,290,scissors,1,23041
87,215,885,290,scissors,1,23042
212,215,895,288,scissors,1,23043
80,216,873,283,scissors,1,23044
166,182,868,280,scissors,1,23045
196,204,870,282,scissors,1,23046
196,202,869,290,scissors,1,23047
199,194,866,309,scissors,1,23048
154,187,861,296,scissors,1,23049
199,195,867,326,scissors,1,23050
181,212,875,260,scissors,1,23051
194,201,867,296,scissors,1,23052
196,197,871,292,scissors,1,23053
195,182,863,278,scissors,1,23054
197,166,857,286,scissors,1,23055
217,193,858,300,scissors,1,23056
196,194,861,268,scissors,1,23057
192,187,865,132,scissors,1,23058
200,89,852,298,scissors,1,23059
195,204,870,288,scissors,1,23060
219,165,852,283,scissors,1,23061
222,198,880,288,scissors,1,23062
196,180,854,299,scissors,1,23063
195,189,854,253,scissors,1,23064
195,195,863,301,scissors,1,23065
192,149,843,302,scissors,1,23066
186,188,864,282,scissors,1,23067
194,215,876,282,scissors,1,23068
180,192,859,270,scissors,1,23069
212,184,858,290,scissors,1,23070
229,191,858,278,scissors,1,23071
195,186,855,274,scissors,1,23072
202,170,840,282,scissors,1,23073
208,177,850,301,scissors,1,23074
195,188,859,283,scissors,1,23075
191,179,850,273,scissors,1,23076
169,190,858,288,scissors,1,23077
189,172,857,276,scissors,1,23078
209,181,862,262,scissors,1,23079
191,202,867,267,scissors,1,23080
187,189,858,268,scissors,1,23081
193,192,860,268,scissors,1,23082
208,174,863,299,scissors,1,23083
197,194,866,266,scissors,1,23084
225,184,860,269,scissors,1,23085
211,180,857,300,scissors,1,23086
225,165,849,245,scissors,1,23087
333,184,850,229,scissors,1,23088
204,152,834,271,scissors,1,23089
205,182,864,257,scissors,1,23090
195,184,849,239,scissors,1,23091
163,196,857,260,scissors,1,23092
195,179,851,256,scissors,1,23093
213,184,852,267,scissors,1,23094
190,180,852,249,scissors,1,23095
192,196,864,248,scissors,1,23096
182,190,862,227,scissors,1,23097
194,181,857,247,scissors,1,23098
208,171,846,208,scissors,1,23099
230,179,852,239,scissors,1,23100
179,184,849,114,scissors,1,23101
208,163,844,237,scissors,1,23102
192,189,858,239,scissors,1,23103
147,178,850,229,scissors,1,23104
198,178,852,237,scissors,1,23105
181,148,834,196,scissors,1,23106
193,190,860,227,scissors,1,23107
192,176,854,219,scissors,1,23108
192,195,860,209,scissors,1,23109
199,177,844,213,scissors,1,23110
196,184,863,235,scissors,1,23111
184,182,866,223,scissors,1,23112
194,190,877,227,scissors,1,23113
193,196,873,210,scissors,1,23114
189,205,882,211,scissors,1,23115
216,208,877,190,scissors,1,23116
188,207,884,216,scissors,1,23117
190,179,857,211,scissors,1,23118
188,186,858,211,scissors,1,23119
190,194,857,213,scissors,1,23120
186,193,853,165,scissors,1,23121
196,194,862,208,scissors,1,23122
198,201,866,267,scissors,1,23123
196,196,867,198,scissors,1,23124
193,186,859,155,scissors,1,23125
178,187,857,204,scissors,1,23126
195,192,862,207,scissors,1,23127
193,187,857,203,scissors,1,23128
188,191,872,201,scissors,1,23129
194,180,855,192,scissors,1,23130
197,172,861,205,scissors,1,23131
207,173,853,236,scissors,1,23132
198,181,860,208,scissors,1,23133
171,208,861,187,scissors,1,23134
195,150,841,206,scissors,1,23135
165,192,860,207,scissors,1,23136
200,186,866,203,scissors,1,23137
180,187,859,193,scissors,1,23138
198,184,852,204,scissors,1,23139
338,182,858,220,scissors,1,23140
166,182,856,167,scissors,1,23141
192,185,849,194,scissors,1,23142
200,194,871,199,scissors,1,23143
222,173,860,200,scissors,1,23144
197,191,864,206,scissors,1,23145
193,178,846,164,scissors,1,23146
193,178,847,211,scissors,1,23147
169,196,859,215,scissors,1,23148
194,194,859,190,scissors,1,23149
180,166,850,220,scissors,1,23150
201,183,859,194,scissors,1,23151
189,178,853,205,scissors,1,23152
203,178,853,216,scissors,1,23153
185,194,848,202,scissors,1,23154
194,177,850,204,scissors,1,23155
190,178,847,201,scissors,1,23156
194,176,845,252,scissors,1,23157
197,108,849,205,scissors,1,23158
330,169,853,210,scissors,1,23159
193,193,853,240,scissors,1,23160
193,177,844,208,scissors,1,23161
200,171,838,208,scissors,1,23162
197,155,840,211,scissors,1,23163
192,207,873,216,scissors,1,23164
195,162,838,165,scissors,1,23165
230,171,853,200,scissors,1,23166
195,176,845,152,scissors,1,23167
190,180,844,202,scissors,1,23168
192,171,852,198,scissors,1,23169
194,192,857,208,scissors,1,23170
196,170,836,238,scissors,1,23171
218,168,837,220,scissors,1,23172
203,147,831,195,scissors,1,23173
178,173,856,188,scissors,1,23174
160,168,832,170,scissors,1,23175
194,170,846,195,scissors,1,23176
198,35,812,187,scissors,1,23177
196,168,836,197,scissors,1,23178
186,171,840,193,scissors,1,23179
184,302,870,184,scissors,1,23180
192,161,833,195,scissors,1,23181
193,161,842,199,scissors,1,23182
199,67,826,185,scissors,1,23183
191,205,860,184,scissors,1,23184
194,165,843,186,scissors,1,23185
172,172,844,327,scissors,1,23186
195,181,857,186,scissors,1,23187
183,200,861,199,scissors,1,23188
195,208,875,177,scissors,1,23189
205,199,879,187,scissors,1,23190
195,181,869,196,scissors,1,23191
192,193,860,221,scissors,1,23192
192,194,859,194,scissors,1,23193
185,177,854,194,scissors,1,23194
200,192,857,224,scissors,1,23195
188,192,857,205,scissors,1,23196
202,191,878,202,scissors,1,23197
198,186,862,201,scissors,1,23198
207,190,869,190,scissors,1,23199
194,188,860,209,scissors,1,23200
194,174,857,203,scissors,1,23201
192,184,854,200,scissors,1,23202
201,189,862,196,scissors,1,23203
243,187,872,194,scissors,1,23204
198,211,870,192,scissors,1,23205
186,166,851,195,scissors,1,23206
199,182,861,173,scissors,1,23207
194,148,836,193,scissors,1,23208
191,182,859,193,scissors,1,23209
195,185,855,197,scissors,1,23210
193,134,839,188,scissors,1,23211
196,184,851,191,scissors,1,23212
155,184,848,187,scissors,1,23213
194,181,853,187,scissors,1,23214
195,105,842,196,scissors,1,23215
185,179,849,229,scissors,1,23216
189,181,847,183,scissors,1,23217
191,188,854,190,scissors,1,23218
192,184,851,189,scissors,1,23219
190,188,864,198,scissors,1,23220
195,214,875,184,scissors,1,23221
190,185,855,184,scissors,1,23222
225,184,853,190,scissors,1,23223
198,190,864,179,scissors,1,23224
186,194,853,167,scissors,1,23225
201,186,846,179,scissors,1,23226
155,172,853,172,scissors,1,23227
197,152,826,180,scissors,1,23228
199,156,843,180,scissors,1,23229
210,182,862,160,scissors,1,23230
197,223,884,202,scissors,1,23231
197,215,879,183,scissors,1,23232
180,180,858,174,scissors,1,23233
209,181,859,175,scissors,1,23234
215,206,869,173,scissors,1,23235
194,172,848,177,scissors,1,23236
192,181,852,156,scissors,1,23237
193,162,839,168,scissors,1,23238
197,200,853,178,scissors,1,23239
194,176,839,190,scissors,1,23240
173,186,847,191,scissors,1,23241
187,168,839,239,scissors,1,23242
194,173,853,248,scissors,1,23243
186,174,852,253,scissors,1,23244
198,167,852,260,scissors,1,23245
200,152,831,340,scissors,1,23246
198,172,848,300,scissors,1,23247
187,173,851,300,scissors,1,23248
193,176,848,311,scissors,1,23249
167,170,842,318,scissors,1,23250
173,187,846,309,scissors,1,23251
194,186,852,303,scissors,1,23252
233,172,850,301,scissors,1,23253
208,169,835,334,scissors,1,23254
203,172,847,328,scissors,1,23255
171,174,849,343,scissors,1,23256
160,173,849,313,scissors,1,23257
193,164,844,318,scissors,1,23258
196,175,851,347,scissors,1,23259
186,157,846,309,scissors,1,23260
188,170,843,293,scissors,1,23261
195,160,837,306,scissors,1,23262
195,166,843,271,scissors,1,23263
198,176,845,296,scissors,1,23264
196,190,872,307,scissors,1,23265
194,192,863,274,scissors,1,23266
203,114,867,296,scissors,1,23267
192,180,859,288,scissors,1,23268
193,208,873,294,scissors,1,23269
213,214,885,284,scissors,1,23270
191,200,864,286,scissors,1,23271
193,197,870,285,scissors,1,23272
199,192,861,280,scissors,1,23273
196,224,872,291,scissors,1,23274
200,201,877,260,scissors,1,23275
195,200,863,271,scissors,1,23276
180,203,877,272,scissors,1,23277
193,194,863,283,scissors,1,23278
192,186,861,268,scissors,1,23279
209,198,874,277,scissors,1,23280
196,194,873,249,scissors,1,23281
191,206,876,272,scissors,1,23282
190,195,866,256,scissors,1,23283
194,172,852,257,scissors,1,23284
193,209,866,262,scissors,1,23285
198,193,860,251,scissors,1,23286
194,192,861,253,scissors,1,23287
200,182,860,247,scissors,1,23288
196,190,864,249,scissors,1,23289
193,202,863,257,scissors,1,23290
219,176,852,286,scissors,1,23291
193,194,853,256,scissors,1,23292
197,184,857,250,scissors,1,23293
195,189,866,243,scissors,1,23294
197,191,873,250,scissors,1,23295
204,188,862,281,scissors,1,23296
247,187,861,303,scissors,1,23297
200,184,851,320,scissors,1,23298
193,160,839,309,scissors,1,23299
209,190,865,202,scissors,1,23300
193,198,874,286,scissors,1,23301
209,186,850,311,scissors,1,23302
283,173,853,141,scissors,1,23303
194,184,854,305,scissors,1,23304
190,191,869,302,scissors,1,23305
198,183,868,278,scissors,1,23306
175,203,865,305,scissors,1,23307
181,209,868,313,scissors,1,23308
193,182,859,274,scissors,1,23309
347,174,866,313,scissors,1,23310
196,178,852,303,scissors,1,23311
190,184,856,305,scissors,1,23312
185,158,851,326,scissors,1,23313
196,182,860,295,scissors,1,23314
220,180,850,315,scissors,1,23315
205,158,849,300,scissors,1,23316
215,178,854,302,scissors,1,23317
151,178,852,293,scissors,1,23318
198,177,849,290,scissors,1,23319
210,184,845,283,scissors,1,23320
195,171,839,288,scissors,1,23321
193,167,857,247,scissors,1,23322
198,176,845,278,scissors,1,23323
195,182,856,298,scissors,1,23324
195,185,848,276,scissors,1,23325
216,175,852,262,scissors,1,23326
188,173,851,272,scissors,1,23327
197,174,858,268,scissors,1,23328
192,174,855,264,scissors,1,23329
198,180,856,266,scissors,1,23330
173,174,851,260,scissors,1,23331
170,197,868,269,scissors,1,23332
197,173,849,286,scissors,1,23333
204,144,828,294,scissors,1,23334
205,236,877,303,scissors,1,23335
189,147,828,307,scissors,1,23336
227,164,844,315,scissors,1,23337
192,157,841,288,scissors,1,23338
206,178,852,307,scissors,1,23339
191,183,861,310,scissors,1,23340
218,158,850,314,scissors,1,23341
184,172,847,320,scissors,1,23342
197,140,821,338,scissors,1,23343
197,172,842,345,scissors,1,23344
192,206,869,336,scissors,1,23345
193,180,851,315,scissors,1,23346
192,168,840,333,scissors,1,23347
181,149,841,332,scissors,1,23348
202,200,855,336,scissors,1,23349
194,196,859,347,scissors,1,23350
186,180,849,335,scissors,1,23351
196,200,868,329,scissors,1,23352
198,208,872,320,scissors,1,23353
192,210,879,330,scissors,1,23354
172,205,875,336,scissors,1,23355
198,188,868,344,scissors,1,23356
167,208,871,358,scissors,1,23357
198,210,875,342,scissors,1,23358
194,172,861,344,scissors,1,23359
183,224,880,349,scissors,1,23360
195,224,880,333,scissors,1,23361
187,300,883,338,scissors,1,23362
192,182,870,388,scissors,1,23363
201,200,867,329,scissors,1,23364
206,197,873,360,scissors,1,23365
193,200,870,319,scissors,1,23366
214,224,879,337,scissors,1,23367
202,200,859,339,scissors,1,23368
197,202,873,310,scissors,1,23369
204,195,869,317,scissors,1,23370
176,195,864,316,scissors,1,23371
196,193,860,322,scissors,1,23372
193,187,861,325,scissors,1,23373
204,198,877,348,scissors,1,23374
247,192,851,373,scissors,1,23375
187,189,866,350,scissors,1,23376
173,202,868,503,scissors,1,23377
187,190,865,401,scissors,1,23378
195,154,841,357,scissors,1,23379
140,188,860,347,scissors,1,23380
196,187,857,351,scissors,1,23381
194,152,839,348,scissors,1,23382
192,224,875,340,scissors,1,23383
197,193,857,341,scissors,1,23384
227,182,857,358,scissors,1,23385
193,190,864,335,scissors,1,23386
194,168,844,330,scissors,1,23387
201,193,856,340,scissors,1,23388
229,159,847,326,scissors,1,23389
195,188,855,420,scissors,1,23390
199,189,862,321,scissors,1,23391
192,179,853,336,scissors,1,23392
194,182,858,313,scissors,1,23393
195,179,855,320,scissors,1,23394
168,164,844,320,scissors,1,23395
192,195,858,312,scissors,1,23396
153,185,854,306,scissors,1,23397
198,170,845,298,scissors,1,23398
195,197,860,301,scissors,1,23399
199,183,866,332,scissors,1,23400
199,201,860,312,scissors,1,23401
194,184,848,319,scissors,1,23402
192,177,853,331,scissors,1,23403
189,181,863,306,scissors,1,23404
206,256,843,312,scissors,1,23405
195,178,847,301,scissors,1,23406
221,158,848,333,scissors,1,23407
200,186,854,324,scissors,1,23408
222,176,846,328,scissors,1,23409
196,174,853,317,scissors,1,23410
195,178,851,352,scissors,1,23411
193,137,828,331,scissors,1,23412
188,180,852,301,scissors,1,23413
195,185,850,430,scissors,1,23414
207,220,883,317,scissors,1,23415
190,187,860,317,scissors,1,23416
197,208,872,346,scissors,1,23417
195,198,881,279,scissors,1,23418
196,215,879,292,scissors,1,23419
194,196,868,318,scissors,1,23420
199,204,875,246,scissors,1,23421
195,215,899,293,scissors,1,23422
197,209,864,310,scissors,1,23423
208,185,863,297,scissors,1,23424
196,202,867,308,scissors,1,23425
193,213,878,283,scissors,1,23426
203,204,871,299,scissors,1,23427
194,183,862,292,scissors,1,23428
190,237,898,297,scissors,1,23429
187,199,873,298,scissors,1,23430
206,194,868,303,scissors,1,23431
193,189,871,307,scissors,1,23432
195,194,871,309,scissors,1,23433
182,199,875,317,scissors,1,23434
196,200,862,326,scissors,1,23435
171,217,876,301,scissors,1,23436
184,196,870,349,scissors,1,23437
173,194,868,301,scissors,1,23438
194,192,862,320,scissors,1,23439
196,194,862,418,scissors,1,23440
197,68,836,308,scissors,1,23441
210,191,876,306,scissors,1,23442
177,161,844,334,scissors,1,23443
196,180,867,302,scissors,1,23444
190,201,858,294,scissors,1,23445
198,190,862,288,scissors,1,23446
200,188,857,267,scissors,1,23447
203,183,859,285,scissors,1,23448
188,190,865,286,scissors,1,23449
197,149,850,280,scissors,1,23450
206,190,865,284,scissors,1,23451
196,174,857,280,scissors,1,23452
205,182,866,282,scissors,1,23453
196,204,868,277,scissors,1,23454
198,186,860,268,scissors,1,23455
196,188,865,280,scissors,1,23456
208,187,858,287,scissors,1,23457
191,205,869,280,scissors,1,23458
196,172,846,275,scissors,1,23459
228,192,856,282,scissors,1,23460
188,141,834,289,scissors,1,23461
100,198,861,304,scissors,1,23462
186,178,847,310,scissors,1,23463
203,185,857,210,scissors,1,23464
201,194,852,327,scissors,1,23465
202,179,850,316,scissors,1,23466
195,196,861,302,scissors,1,23467
198,177,849,298,scissors,1,23468
196,180,864,290,scissors,1,23469
194,176,849,294,scissors,1,23470
213,210,862,306,scissors,1,23471
183,176,845,292,scissors,1,23472
196,178,843,291,scissors,1,23473
164,174,857,282,scissors,1,23474
193,173,852,277,scissors,1,23475
192,178,847,277,scissors,1,23476
206,174,854,276,scissors,1,23477
211,162,846,292,scissors,1,23478
212,152,831,290,scissors,1,23479
191,186,852,258,scissors,1,23480
108,162,841,110,scissors,1,23481
184,188,852,265,scissors,1,23482
175,194,862,269,scissors,1,23483
274,181,865,252,scissors,1,23484
194,182,861,256,scissors,1,23485
192,283,865,256,scissors,1,23486
198,183,861,249,scissors,1,23487
201,204,871,265,scissors,1,23488
191,176,847,257,scissors,1,23489
195,42,821,249,scissors,1,23490
165,180,856,249,scissors,1,23491
237,182,855,241,scissors,1,23492
199,178,844,237,scissors,1,23493
196,179,851,240,scissors,1,23494
212,172,838,241,scissors,1,23495
187,182,858,237,scissors,1,23496
196,177,845,239,scissors,1,23497
203,183,855,234,scissors,1,23498
206,172,850,232,scissors,1,23499
194,163,840,229,scissors,1,23500
194,174,853,264,scissors,1,23501
195,175,850,231,scissors,1,23502
189,166,850,314,scissors,1,23503
201,174,849,185,scissors,1,23504
207,161,838,226,scissors,1,23505
187,196,868,204,scissors,1,23506
164,198,880,204,scissors,1,23507
189,204,879,220,scissors,1,23508
200,189,872,211,scissors,1,23509
186,209,874,220,scissors,1,23510
184,210,888,181,scissors,1,23511
198,208,872,212,scissors,1,23512
200,216,879,220,scissors,1,23513
219,194,870,229,scissors,1,23514
174,214,877,222,scissors,1,23515
209,193,870,217,scissors,1,23516
205,200,871,220,scissors,1,23517
196,168,857,217,scissors,1,23518
194,204,876,218,scissors,1,23519
195,191,878,228,scissors,1,23520
213,188,867,259,scissors,1,23521
201,178,859,236,scissors,1,23522
198,226,886,252,scissors,1,23523
188,202,869,254,scissors,1,23524
196,202,861,220,scissors,1,23525
199,200,872,258,scissors,1,23526
204,186,867,245,scissors,1,23527
175,209,875,221,scissors,1,23528
171,199,875,256,scissors,1,23529
198,197,880,244,scissors,1,23530
198,187,859,245,scissors,1,23531
69,195,852,262,scissors,1,23532
193,191,869,240,scissors,1,23533
196,192,859,251,scissors,1,23534
149,192,860,278,scissors,1,23535
189,189,863,239,scissors,1,23536
150,192,861,245,scissors,1,23537
196,202,881,241,scissors,1,23538
179,194,864,243,scissors,1,23539
235,186,861,212,scissors,1,23540
198,194,858,268,scissors,1,23541
212,184,854,400,scissors,1,23542
206,188,863,239,scissors,1,23543
193,184,855,232,scissors,1,23544
201,194,861,225,scissors,1,23545
198,184,852,234,scissors,1,23546
195,193,860,249,scissors,1,23547
198,186,857,257,scissors,1,23548
196,175,868,296,scissors,1,23549
212,192,857,256,scissors,1,23550
178,179,850,250,scissors,1,23551
170,202,862,222,scissors,1,23552
179,188,858,249,scissors,1,23553
198,182,859,282,scissors,1,23554
130,190,860,262,scissors,1,23555
212,217,863,260,scissors,1,23556
174,179,846,262,scissors,1,23557
193,167,846,274,scissors,1,23558
195,188,857,260,scissors,1,23559
194,168,839,260,scissors,1,23560
208,172,849,296,scissors,1,23561
194,176,845,240,scissors,1,23562
198,178,848,261,scissors,1,23563
187,167,851,365,scissors,1,23564
184,176,841,252,scissors,1,23565
192,171,850,272,scissors,1,23566
196,172,847,284,scissors,1,23567
192,172,848,264,scissors,1,23568
197,155,837,272,scissors,1,23569
199,188,859,276,scissors,1,23570
192,156,840,289,scissors,1,23571
206,192,868,282,scissors,1,23572
198,163,862,282,scissors,1,23573
180,194,864,280,scissors,1,23574
232,190,863,276,scissors,1,23575
203,194,858,282,scissors,1,23576
194,193,862,283,scissors,1,23577
188,189,865,276,scissors,1,23578
201,207,873,284,scissors,1,23579
202,189,866,279,scissors,1,23580
180,193,857,284,scissors,1,23581
223,186,868,304,scissors,1,23582
198,189,861,233,scissors,1,23583
199,169,852,278,scissors,1,23584
179,183,864,253,scissors,1,23585
186,183,868,256,scissors,1,23586
195,215,876,292,scissors,1,23587
200,195,866,277,scissors,1,23588
191,188,859,266,scissors,1,23589
190,179,855,234,scissors,1,23590
208,185,852,290,scissors,1,23591
200,185,854,271,scissors,1,23592
200,184,848,263,scissors,1,23593
152,185,853,280,scissors,1,23594
196,166,851,257,scissors,1,23595
211,209,862,258,scissors,1,23596
174,151,837,246,scissors,1,23597
186,177,842,252,scissors,1,23598
200,178,849,259,scissors,1,23599
208,176,848,252,scissors,1,23600
193,174,853,250,scissors,1,23601
184,157,832,254,scissors,1,23602
157,176,842,237,scissors,1,23603
201,170,852,260,scissors,1,23604
198,188,853,268,scissors,1,23605
189,177,851,244,scissors,1,23606
188,172,851,241,scissors,1,23607
192,195,861,239,scissors,1,23608
227,176,842,229,scissors,1,23609
197,179,857,224,scissors,1,23610
194,178,846,214,scissors,1,23611
197,175,856,226,scissors,1,23612
235,180,849,248,scissors,1,23613
186,179,853,170,scissors,1,23614
188,186,856,225,scissors,1,23615
155,187,851,224,scissors,1,23616
40,177,864,241,scissors,1,23617
192,188,856,230,scissors,1,23618
200,184,849,221,scissors,1,23619
193,182,859,223,scissors,1,23620
88,187,843,220,scissors,1,23621
193,178,849,196,scissors,1,23622
192,164,843,209,scissors,1,23623
188,312,872,221,scissors,1,23624
195,187,859,213,scissors,1,23625
200,179,850,213,scissors,1,23626
176,175,871,184,scissors,1,23627
202,171,843,197,scissors,1,23628
197,185,854,217,scissors,1,23629
192,172,850,217,scissors,1,23630
170,184,846,230,scissors,1,23631
193,158,839,205,scissors,1,23632
194,174,840,217,scissors,1,23633
197,167,850,205,scissors,1,23634
193,166,846,201,scissors,1,23635
180,171,842,197,scissors,1,23636
192,173,845,201,scissors,1,23637
174,174,848,171,scissors,1,23638
209,166,848,225,scissors,1,23639
196,152,833,206,scissors,1,23640
196,154,829,212,scissors,1,23641
204,160,832,245,scissors,1,23642
128,168,836,246,scissors,1,23643
202,193,850,218,scissors,1,23644
195,162,840,201,scissors,1,23645
197,166,836,205,scissors,1,23646
188,163,834,201,scissors,1,23647
202,177,841,215,scissors,1,23648
193,170,846,200,scissors,1,23649
194,165,841,201,scissors,1,23650
192,174,856,197,scissors,1,23651
220,169,842,214,scissors,1,23652
212,169,842,191,scissors,1,23653
188,244,885,215,scissors,1,23654
198,146,824,216,scissors,1,23655
185,125,871,224,scissors,1,23656
197,164,841,206,scissors,1,23657
195,158,840,214,scissors,1,23658
206,168,839,219,scissors,1,23659
195,102,849,220,scissors,1,23660
201,166,846,233,scissors,1,23661
190,163,837,220,scissors,1,23662
193,168,841,219,scissors,1,23663
196,165,845,214,scissors,1,23664
193,153,824,217,scissors,1,23665
191,82,836,204,scissors,1,23666
198,186,858,206,scissors,1,23667
201,183,867,210,scissors,1,23668
193,199,872,223,scissors,1,23669
184,206,882,213,scissors,1,23670
190,205,873,188,scissors,1,23671
194,219,884,221,scissors,1,23672
187,242,889,225,scissors,1,23673
192,178,864,217,scissors,1,23674
192,203,870,211,scissors,1,23675
186,194,870,210,scissors,1,23676
197,187,860,213,scissors,1,23677
193,157,851,225,scissors,1,23678
166,203,865,202,scissors,1,23679
186,166,854,205,scissors,1,23680
166,188,860,213,scissors,1,23681
196,185,849,208,scissors,1,23682
204,107,859,205,scissors,1,23683
171,184,849,210,scissors,1,23684
218,183,864,141,scissors,1,23685
193,176,849,209,scissors,1,23686
207,177,854,205,scissors,1,23687
203,176,849,200,scissors,1,23688
242,188,860,210,scissors,1,23689
200,206,876,214,scissors,1,23690
200,191,872,188,scissors,1,23691
172,204,867,205,scissors,1,23692
195,185,855,202,scissors,1,23693
198,187,853,218,scissors,1,23694
207,188,864,213,scissors,1,23695
194,199,871,218,scissors,1,23696
181,184,851,220,scissors,1,23697
232,187,858,211,scissors,1,23698
194,173,852,217,scissors,1,23699
201,186,851,212,scissors,1,23700
192,200,863,205,scissors,1,23701
180,205,868,217,scissors,1,23702
194,184,852,210,scissors,1,23703
179,158,848,219,scissors,1,23704
197,181,853,217,scissors,1,23705
194,213,874,220,scissors,1,23706
197,173,852,243,scissors,1,23707
193,179,853,257,scissors,1,23708
204,145,828,265,scissors,1,23709
152,183,868,257,scissors,1,23710
192,291,869,250,scissors,1,23711
168,176,838,248,scissors,1,23712
189,176,846,246,scissors,1,23713
196,190,855,246,scissors,1,23714
192,149,838,239,scissors,1,23715
194,201,859,229,scissors,1,23716
195,190,871,225,scissors,1,23717
194,196,873,230,scissors,1,23718
198,213,882,99,scissors,1,23719
201,195,869,261,scissors,1,23720
196,199,875,238,scissors,1,23721
196,195,865,238,scissors,1,23722
238,167,857,236,scissors,1,23723
194,183,869,234,scissors,1,23724
198,218,873,232,scissors,1,23725
192,183,868,257,scissors,1,23726
192,200,860,244,scissors,1,23727
331,174,864,241,scissors,1,23728
206,179,859,238,scissors,1,23729
190,290,869,215,scissors,1,23730
193,192,856,245,scissors,1,23731
192,195,861,190,scissors,1,23732
186,170,848,234,scissors,1,23733
194,205,874,224,scissors,1,23734
192,194,864,228,scissors,1,23735
195,186,857,234,scissors,1,23736
174,212,875,235,scissors,1,23737
181,188,862,216,scissors,1,23738
209,187,861,232,scissors,1,23739
207,190,865,225,scissors,1,23740
196,183,863,206,scissors,1,23741
198,164,849,203,scissors,1,23742
202,216,867,219,scissors,1,23743
195,185,855,220,scissors,1,23744
196,269,861,215,scissors,1,23745
199,180,857,209,scissors,1,23746
193,178,849,212,scissors,1,23747
227,189,867,219,scissors,1,23748
194,187,858,197,scissors,1,23749
192,197,877,218,scissors,1,23750
176,189,859,222,scissors,1,23751
191,196,864,218,scissors,1,23752
195,190,871,226,scissors,1,23753
198,156,844,217,scissors,1,23754
189,190,865,214,scissors,1,23755
195,201,862,199,scissors,1,23756
197,183,863,235,scissors,1,23757
191,180,857,203,scissors,1,23758
235,191,871,210,scissors,1,23759
194,184,860,206,scissors,1,23760
181,184,860,228,scissors,1,23761
202,178,846,225,scissors,1,23762
198,183,865,212,scissors,1,23763
190,198,861,221,scissors,1,23764
193,179,852,222,scissors,1,23765
193,185,859,222,scissors,1,23766
193,208,863,222,scissors,1,23767
198,181,854,218,scissors,1,23768
187,178,839,221,scissors,1,23769
194,175,861,217,scissors,1,23770
186,163,852,218,scissors,1,23771
119,173,851,219,scissors,1,23772
193,177,845,221,scissors,1,23773
193,176,841,221,scissors,1,23774
205,176,848,230,scissors,1,23775
194,153,836,212,scissors,1,23776
217,165,847,162,scissors,1,23777
216,185,848,211,scissors,1,23778
211,175,857,254,scissors,1,23779
192,246,890,197,scissors,1,23780
194,166,849,215,scissors,1,23781
234,170,851,258,scissors,1,23782
171,184,851,220,scissors,1,23783
166,197,869,219,scissors,1,23784
197,193,865,214,scissors,1,23785
160,194,866,244,scissors,1,23786
200,288,870,215,scissors,1,23787
211,196,866,236,scissors,1,23788
192,195,864,203,scissors,1,23789
194,194,861,250,scissors,1,23790
205,185,868,223,scissors,1,23791
195,195,862,242,scissors,1,23792
195,192,849,222,scissors,1,23793
198,189,866,231,scissors,1,23794
187,212,873,228,scissors,1,23795
200,195,861,234,scissors,1,23796
214,199,868,218,scissors,1,23797
192,192,865,221,scissors,1,23798
190,211,871,228,scissors,1,23799
194,193,861,212,scissors,1,23800
184,191,860,198,scissors,1,23801
